motion,label
-79.820312 -119.890625 -141.281250 -128.562500 -104.859375 -82.585938 -77.765625 -88.648438 -96.343750 -109.687500 -109.375000 -89.242188 -76.328125 -60.203125 -64.812500 -88.210938 -90.414062 -121.289062 -118.117188 -101.351562 -97.156250 -86.335938 -76.476562 -107.640625,l
-146.210938 -133.382812 -115.671875 -90.093750 -77.093750 -83.179688 -97.507812 -83.968750 -120.390625 -94.453125 -82.734375 -65.835938 -58.851562 -80.437500 -79.820312 -43.117188 -121.968750 -109.156250 -96.906250 -93.562500 -75.656250 -92.132812 -124.226562 -83.343750,l
-132.695312 -99.226562 -79.812500 -78.953125 -91.929688 -96.023438 -64.695312 -91.195312 -93.539062 -72.406250 -58.773438 -69.492188 -88.585938 -53.453125 -53.546875 -105.164062 -104.054688 -96.609375 -82.117188 -80.000000 -115.125000 -108.992188 -65.148438 -115.828125,l
-91.984375 -76.820312 -85.570312 -98.867188 -76.390625 -72.648438 -110.976562 -101.164062 -67.500000 -60.828125 -85.320312 -71.507812 -43.210938 -83.804688 -123.976562 -113.867188 -95.054688 -74.664062 -99.726562 -123.781250 -72.328125 -92.421875 -131.710938 -94.820312,l
-85.613281 -94.738281 -90.843750 -63.257812 -100.140625 -108.714844 -94.542969 -110.312500 -77.421875 -85.472656 -46.890625 -62.312500 -113.953125 -120.035156 -110.070312 -96.921875 -90.207031 -120.847656 -96.500000 -70.621094 -124.250000 -117.222656 -73.582031 -116.496094,l
-102.359375 -69.242188 -81.390625 -112.210938 -97.765625 -102.507812 -109.796875 -96.882812 -64.945312 -46.632812 -94.890625 -124.546875 -112.156250 -103.539062 -94.789062 -106.640625 -122.210938 -65.695312 -104.796875 -130.382812 -84.093750 -93.445312 -138.093750 -134.148438,l
-70.507812 -106.679688 -104.898438 -95.578125 -112.179688 -99.843750 -99.343750 -100.851562 -75.703125 -119.992188 -116.828125 -108.937500 -94.742188 -102.460938 -106.945312 -113.468750 -86.992188 -129.281250 -106.507812 -76.070312 -125.937500 -139.937500 -123.656250 -114.742188,l
-113.265625 -95.273438 -106.750000 -106.429688 -97.242188 -101.242188 -102.226562 -94.320312 -125.921875 -110.773438 -100.367188 -96.875000 -107.507812 -108.500000 -111.125000 -77.804688 -128.570312 -76.429688 -105.046875 -140.679688 -130.265625 -118.406250 -104.500000 -95.023438,l
-103.375000 -111.664062 -97.601562 -100.304688 -100.828125 -103.507812 -69.562500 -93.210938 -112.734375 -93.539062 -105.093750 -106.687500 -115.023438 -87.617188 -93.875000 -133.070312 -89.976562 -132.867188 -137.398438 -121.492188 -111.781250 -95.656250 -101.414062 -103.156250,l
-107.062500 -97.976562 -101.031250 -103.273438 -86.218750 -72.835938 -108.523438 -97.968750 -104.468750 -107.140625 -111.023438 -104.687500 -79.000000 -123.718750 -123.789062 -85.859375 -144.695312 -126.507812 -116.742188 -100.992188 -96.398438 -105.476562 -103.468750 -112.007812,l
-105.664062 -101.015625 -100.203125 -65.500000 -102.335938 -98.335938 -107.234375 -91.484375 -111.312500 -114.156250 -81.015625 -104.359375 -132.789062 -98.617188 -83.406250 -87.562500 -126.164062 -108.046875 -94.625000 -103.953125 -101.937500 -111.695312 -102.937500 -104.312500,l
-108.820312 -77.023438 -82.460938 -105.914062 -101.156250 -101.781250 -81.687500 -86.898438 -101.265625 -84.320312 -130.085938 -116.000000 -83.078125 -87.382812 -89.093750 -93.617188 -103.218750 -98.445312 -104.515625 -106.187500 -109.468750 -100.335938 -109.625000 -98.820312,l
-71.382812 -107.437500 -96.773438 -107.601562 -87.156250 -82.734375 -90.953125 -93.179688 -119.867188 -129.250000 -91.273438 -85.078125 -87.601562 -93.171875 -93.656250 -100.968750 -110.273438 -101.750000 -112.648438 -100.703125 -106.632812 -104.859375 -100.929688 -116.437500,l
-103.773438 -104.593750 -96.687500 -80.894531 -88.964844 -91.101562 -96.492188 -70.265625 -113.148438 -82.101562 -87.871094 -90.613281 -93.273438 -99.113281 -97.003906 -113.359375 -113.871094 -105.980469 -101.828125 -109.378906 -97.417969 -113.847656 -110.285156 -107.570312,l
-109.398438 -83.554688 -84.601562 -91.007812 -94.945312 -84.726562 -65.062500 -121.328125 -91.703125 -87.664062 -93.898438 -95.031250 -100.179688 -102.375000 -121.507812 -122.656250 -105.140625 -108.351562 -101.546875 -105.367188 -115.187500 -105.937500 -121.000000 -139.500000,l
-86.085938 -90.015625 -91.789062 -94.546875 -64.773438 -95.765625 -134.390625 -106.171875 -96.359375 -92.890625 -100.812500 -96.734375 -117.875000 -119.656250 -126.695312 -116.742188 -112.312500 -98.046875 -116.070312 -108.296875 -110.640625 -137.289062 -136.476562 -137.273438,l
-94.796875 -96.148438 -77.242188 -71.648438 -130.046875 -117.265625 -109.804688 -131.453125 -101.000000 -98.125000 -107.796875 -120.718750 -124.898438 -121.218750 -108.625000 -108.929688 -115.515625 -112.531250 -106.109375 -127.617188 -138.492188 -137.476562 -137.085938 -128.078125,l
-95.226562 -62.585938 -109.265625 -130.390625 -104.445312 -128.015625 -114.617188 -101.726562 -102.328125 -120.312500 -120.843750 -125.546875 -114.476562 -102.750000 -120.367188 -100.593750 -111.976562 -115.015625 -139.343750 -136.703125 -136.726562 -136.156250 -111.906250 -91.687500,l
-87.304688 -134.250000 -110.601562 -115.570312 -128.359375 -99.437500 -105.140625 -57.914062 -123.351562 -126.078125 -118.960938 -105.312500 -113.757812 -111.695312 -84.882812 -45.398438 -137.976562 -137.007812 -137.367188 -137.757812 -122.164062 -101.546875 -73.476562 -61.210938,l
-127.351562 -105.570312 -131.218750 -107.546875 -104.742188 -82.164062 -34.726562 -53.625000 -128.234375 -111.335938 -104.992188 -119.757812 -95.671875 -60.781250 -37.601562 -37.359375 -142.968750 -136.328125 -132.906250 -108.140625 -85.062500 -65.343750 -54.937500 -86.898438,l
-128.359375 -121.953125 -99.601562 -100.757812 -47.648438 -39.375000 -77.796875 -88.242188 -108.523438 -117.804688 -106.265625 -77.945312 -40.726562 -38.687500 -46.921875 -137.312500 -144.031250 -116.156250 -97.101562 -69.625000 -58.398438 -67.664062 -116.242188 -140.710938,l
-107.523438 -106.015625 -69.921875 -33.328125 -62.195312 -88.406250 -98.195312 -151.140625 -120.945312 -90.234375 -52.609375 -38.054688 -37.671875 -95.164062 -161.406250 -103.484375 -111.507812 -78.406250 -63.460938 -56.632812 -97.062500 -136.953125 -130.765625 -120.460938,l
-97.070312 -39.375000 -45.664062 -83.320312 -88.906250 -131.890625 -144.460938 -96.718750 -75.687500 -37.734375 -38.265625 -58.359375 -152.835938 -127.679688 -92.359375 -105.164062 -72.289062 -55.859375 -76.742188 -124.726562 -138.882812 -120.640625 -124.781250 -126.140625,l
-39.843750 -70.382812 -88.296875 -107.289062 -154.242188 -110.328125 -99.093750 -97.656250 -42.468750 -39.890625 -117.125000 -154.265625 -96.429688 -99.023438 -106.039062 -87.132812 -63.984375 -106.843750 -140.125000 -126.398438 -121.609375 -126.906250 -123.625000 -109.093750,l
-88.476562 -91.890625 -143.031250 -133.609375 -95.398438 -102.617188 -91.281250 -91.921875 -76.507812 -161.039062 -114.390625 -93.632812 -107.093750 -93.460938 -85.250000 -82.976562 -134.023438 -135.296875 -119.867188 -126.195312 -125.210938 -116.992188 -99.164062 -91.546875,l
-123.757812 -151.609375 -101.687500 -101.617188 -94.695312 -93.812500 -73.492188 -51.421875 -143.789062 -92.781250 -102.437500 -102.656250 -85.867188 -82.328125 -93.304688 -83.679688 -127.789062 -122.992188 -126.421875 -122.234375 -104.867188 -94.382812 -89.445312 -73.625000,l
-126.554688 -96.421875 -100.382812 -91.601562 -87.843750 -53.046875 -67.601562 -90.585938 -102.921875 -107.000000 -89.851562 -84.445312 -85.546875 -95.382812 -59.218750 -69.289062 -132.390625 -124.195312 -113.164062 -97.414062 -90.523438 -82.632812 -72.992188 -107.578125,l
-108.281250 -92.109375 -93.757812 -65.328125 -54.796875 -87.328125 -80.867188 -107.351562 -102.578125 -85.171875 -81.984375 -96.195312 -75.148438 -55.382812 -95.000000 -113.882812 -126.187500 -101.328125 -92.757812 -88.601562 -70.554688 -93.843750 -125.351562 -151.703125,l
-97.867188 -81.195312 -50.632812 -74.906250 -88.265625 -87.148438 -127.804688 -109.781250 -88.046875 -89.007812 -90.843750 -54.382812 -78.593750 -108.125000 -122.882812 -128.164062 -102.164062 -89.640625 -78.101562 -78.757812 -113.273438 -144.390625 -155.445312 -162.117188,l
-62.414062 -60.367188 -90.179688 -79.148438 -117.523438 -116.726562 -114.242188 -119.132812 -101.539062 -66.117188 -61.421875 -100.828125 -117.000000 -127.796875 -124.992188 -135.125000 -90.937500 -70.031250 -101.148438 -132.156250 -153.421875 -159.796875 -160.695312 -127.070312,l
-84.765625 -84.398438 -96.296875 -126.125000 -109.914062 -117.828125 -124.562500 -92.476562 -57.914062 -87.062500 -111.187500 -125.148438 -127.570312 -126.125000 -147.921875 -120.062500 -91.164062 -118.890625 -148.703125 -156.960938 -162.406250 -144.851562 -117.250000 -150.289062,l
-84.562500 -124.703125 -111.859375 -116.187500 -121.148438 -112.507812 -72.773438 -84.703125 -106.523438 -119.890625 -128.367188 -124.164062 -140.742188 -137.070312 -99.335938 -95.375000 -142.757812 -154.304688 -161.109375 -157.640625 -119.890625 -138.609375 -144.914062 -120.914062,l
-124.867188 -111.695312 -118.117188 -123.593750 -83.328125 -78.531250 -86.585938 -110.625000 -131.296875 -125.984375 -130.226562 -147.250000 -111.640625 -94.843750 -83.625000 -66.843750 -164.648438 -161.804688 -135.812500 -122.242188 -151.281250 -127.757812 -122.992188 -122.117188,l
-123.468750 -122.968750 -102.789062 -72.546875 -86.500000 -93.585938 -141.226562 -133.359375 -130.046875 -144.960938 -129.101562 -95.992188 -93.742188 -64.601562 -95.828125 -131.359375 -160.359375 -115.882812 -145.703125 -139.375000 -119.843750 -127.421875 -110.750000 -121.226562,l
-125.773438 -75.953125 -81.851562 -87.031250 -121.773438 -145.273438 -115.578125 -113.242188 -149.296875 -104.093750 -95.625000 -76.304688 -74.093750 -123.921875 -127.046875 -111.210938 -137.546875 -148.984375 -123.476562 -125.726562 -117.640625 -113.273438 -137.093750 -132.750000,l
-81.507812 -86.406250 -100.734375 -146.195312 -126.601562 -110.273438 -116.804688 -84.273438 -101.375000 -89.289062 -63.734375 -106.804688 -131.664062 -115.757812 -101.632812 -74.281250 -138.882812 -120.648438 -125.585938 -110.054688 -126.343750 -143.023438 -113.765625 -116.492188,l
-92.734375 -132.414062 -139.890625 -112.281250 -115.554688 -101.828125 -72.195312 -95.554688 -73.265625 -83.976562 -129.007812 -123.179688 -109.132812 -81.617188 -82.562500 -91.289062 -134.007812 -113.203125 -116.812500 -141.671875 -125.203125 -114.484375 -103.546875 -85.765625,l
-151.875000 -120.312500 -111.406250 -114.320312 -77.179688 -87.312500 -83.171875 -66.171875 -119.648438 -129.750000 -113.343750 -95.468750 -74.765625 -92.398438 -89.460938 -120.234375 -116.593750 -131.539062 -139.015625 -111.828125 -114.117188 -86.515625 -96.679688 -87.742188,l
-118.843750 -116.578125 -92.968750 -75.046875 -94.750000 -64.546875 -85.890625 -110.203125 -124.906250 -105.726562 -76.726562 -87.031250 -89.882812 -103.953125 -128.671875 -96.828125 -148.921875 -118.070312 -116.062500 -96.890625 -88.554688 -96.460938 -86.148438 -112.445312,l
-114.339844 -72.605469 -92.636719 -75.339844 -71.394531 -105.292969 -106.062500 -114.410156 -93.488281 -77.585938 -92.613281 -91.996094 -126.382812 -109.082031 -92.859375 -79.832031 -119.503906 -109.363281 -84.777344 -99.062500 -84.289062 -104.316406 -112.414062 -108.652344,l
-86.000000 -89.972656 -63.527344 -93.238281 -109.882812 -107.007812 -115.523438 -68.906250 -95.265625 -88.492188 -112.347656 -124.179688 -94.015625 -87.988281 -72.082031 -75.519531 -96.140625 -92.492188 -92.105469 -91.269531 -113.578125 -110.496094 -104.773438 -116.109375,l
-71.273438 -78.093750 -108.632812 -104.804688 -117.492188 -89.617188 -58.078125 -83.070312 -101.250000 -129.140625 -102.179688 -92.382812 -76.226562 -73.445312 -81.164062 -121.546875 -103.398438 -83.398438 -109.429688 -111.703125 -107.242188 -108.242188 -131.671875 -160.093750,l
-102.523438 -108.085938 -110.453125 -109.335938 -61.843750 -72.156250 -91.273438 -119.390625 -121.328125 -92.710938 -84.203125 -71.843750 -76.554688 -101.429688 -143.875000 -159.867188 -102.937500 -113.070312 -109.664062 -104.906250 -121.140625 -147.500000 -179.218750 -144.898438,l
-109.734375 -117.953125 -78.492188 -60.750000 -86.679688 -104.234375 -137.078125 -143.953125 -96.414062 -73.007812 -74.781250 -85.750000 -130.812500 -154.062500 -155.875000 -124.062500 -115.640625 -105.656250 -111.601562 -137.156250 -167.273438 -169.851562 -117.562500 -114.109375,l
-104.843750 -58.046875 -78.062500 -93.875000 -126.562500 -143.132812 -138.320312 -137.312500 -77.046875 -77.843750 -111.671875 -147.734375 -161.164062 -133.046875 -130.742188 -126.085938 -111.265625 -126.164062 -153.382812 -181.023438 -132.359375 -116.492188 -105.460938 -112.429688,l
-71.023438 -88.945312 -111.351562 -139.687500 -143.164062 -134.492188 -134.289062 -96.703125 -95.609375 -137.929688 -157.359375 -149.132812 -124.218750 -135.453125 -93.867188 -46.484375 -147.210938 -173.859375 -158.070312 -115.773438 -110.742188 -108.109375 -113.398438 -111.859375,l
-101.343750 -132.507812 -143.734375 -135.804688 -138.601562 -112.531250 -85.851562 -106.171875 -154.203125 -159.632812 -127.234375 -134.070312 -117.476562 -55.796875 -69.210938 -110.218750 -184.234375 -122.679688 -115.882812 -105.132812 -113.375000 -110.804688 -120.390625 -107.226562,l
-145.898438 -140.898438 -135.601562 -128.281250 -91.023438 -97.125000 -102.125000 -110.070312 -147.914062 -126.437500 -132.351562 -79.984375 -49.820312 -101.781250 -108.937500 -115.984375 -124.906250 -107.156250 -110.343750 -112.757812 -113.976562 -119.343750 -97.812500 -106.117188,l
-140.687500 -137.382812 -103.984375 -87.453125 -107.398438 -99.531250 -118.890625 -97.515625 -142.609375 -106.023438 -48.875000 -81.468750 -110.648438 -111.039062 -121.210938 -120.585938 -112.640625 -113.398438 -110.742188 -122.640625 -101.585938 -105.867188 -112.023438 -149.390625,l
-126.820312 -86.875000 -102.367188 -98.960938 -115.617188 -105.773438 -97.476562 -123.750000 -73.101562 -57.421875 -107.804688 -108.671875 -118.289062 -121.828125 -115.437500 -99.882812 -117.085938 -116.929688 -113.796875 -100.234375 -105.429688 -142.992188 -111.906250 -85.632812,l
-96.562500 -105.335938 -103.914062 -115.804688 -95.937500 -111.429688 -132.992188 -146.187500 -96.195312 -109.570312 -113.335938 -121.710938 -119.632812 -105.046875 -100.296875 -96.828125 -127.960938 -97.929688 -106.617188 -121.226562 -141.695312 -79.804688 -109.156250 -114.367188,l
-100.289062 -118.742188 -100.750000 -100.640625 -128.609375 -136.851562 -151.804688 -102.546875 -114.085938 -119.539062 -121.507812 -112.328125 -99.101562 -101.023438 -92.460938 -102.703125 -109.843750 -106.562500 -149.367188 -96.648438 -93.515625 -116.820312 -116.929688 -111.796875,l
-113.984375 -95.789062 -117.671875 -133.523438 -151.109375 -124.531250 -85.765625 -58.109375 -126.859375 -117.421875 -102.218750 -101.304688 -94.335938 -99.726562 -91.171875 -66.664062 -137.085938 -128.062500 -80.210938 -114.117188 -113.765625 -122.078125 -83.210938 -68.320312,l
-110.195312 -131.359375 -140.929688 -146.250000 -95.406250 -69.882812 -52.023438 -17.671875 -114.085938 -98.953125 -99.539062 -94.046875 -101.000000 -73.101562 -62.726562 -70.593750 -89.804688 -101.687500 -115.609375 -120.000000 -102.429688 -70.843750 -62.554688 -93.281250,l
-138.398438 -153.187500 -112.656250 -81.593750 -54.960938 -37.593750 -8.570312 -60.250000 -106.398438 -92.343750 -102.351562 -84.695312 -64.804688 -63.445312 -85.117188 -81.914062 -119.265625 -114.546875 -118.593750 -76.812500 -66.078125 -75.039062 -110.398438 -110.085938,l
-142.820312 -89.734375 -63.375000 -49.773438 -9.875000 -38.968750 -72.132812 -93.164062 -101.328125 -96.578125 -69.507812 -62.023438 -75.664062 -86.648438 -80.968750 -90.437500 -127.375000 -92.125000 -69.656250 -63.789062 -101.265625 -110.570312 -109.882812 -97.125000,l
-83.328125 -52.839844 -27.699219 -15.531250 -66.289062 -81.101562 -103.980469 -106.195312 -82.460938 -63.316406 -66.414062 -87.402344 -80.390625 -87.761719 -90.933594 -105.496094 -77.843750 -63.531250 -83.984375 -111.683594 -110.144531 -101.945312 -109.109375 -117.679688,l
-49.894531 -6.308594 -50.722656 -73.718750 -98.484375 -102.894531 -113.632812 -91.835938 -64.921875 -80.546875 -84.531250 -83.113281 -90.718750 -96.714844 -112.734375 -82.605469 -69.968750 -107.050781 -110.000000 -108.320312 -98.054688 -125.839844 -87.445312 -76.160156,l
-29.500000 -69.890625 -86.746094 -103.937500 -109.550781 -104.457031 -74.800781 -44.078125 -90.546875 -79.734375 -89.578125 -91.722656 -109.613281 -98.394531 -62.660156 -42.773438 -112.679688 -110.351562 -98.550781 -116.812500 -108.105469 -74.066406 -76.687500 -47.199219,l
-77.882812 -102.238281 -103.750000 -112.703125 -86.097656 -56.855469 -29.574219 -23.992188 -90.402344 -90.277344 -100.964844 -110.351562 -75.253906 -47.285156 -52.773438 -70.144531 -110.492188 -102.074219 -123.945312 -79.937500 -77.488281 -61.160156 -48.769531 -108.226562,l
-106.617188 -112.093750 -98.164062 -69.273438 -38.515625 -23.375000 -32.125000 -66.945312 -97.765625 -112.078125 -90.617188 -57.257812 -43.890625 -67.085938 -78.734375 -112.625000 -128.695312 -97.007812 -74.570312 -73.375000 -43.343750 -84.632812 -121.117188 -107.632812,l
-114.101562 -80.085938 -50.445312 -26.445312 -25.820312 -49.640625 -101.007812 -153.718750 -109.140625 -68.382812 -44.226562 -58.617188 -71.375000 -102.343750 -107.968750 -116.679688 -81.890625 -77.609375 -53.562500 -58.312500 -115.640625 -113.953125 -110.843750 -147.312500,l
-68.976562 -33.273438 -23.156250 -36.718750 -77.187500 -139.539062 -134.148438 -98.109375 -57.445312 -47.070312 -69.265625 -85.921875 -113.335938 -105.632812 -137.906250 -142.742188 -72.007812 -43.585938 -97.468750 -120.148438 -106.273438 -133.789062 -144.000000 -85.789062,l
-27.554688 -28.265625 -57.585938 -113.890625 -152.796875 -98.046875 -125.210938 -96.015625 -66.484375 -73.539062 -109.054688 -105.210938 -124.375000 -145.531250 -127.546875 -98.179688 -74.562500 -119.742188 -110.421875 -117.078125 -150.046875 -110.890625 -74.617188 -132.796875,l
-43.562500 -88.484375 -148.812500 -119.992188 -106.281250 -121.617188 -66.976562 -127.648438 -97.273438 -111.085938 -110.132812 -142.406250 -139.210938 -104.265625 -114.562500 -141.695312 -120.046875 -107.203125 -141.500000 -135.593750 -77.203125 -105.585938 -156.453125 -142.890625,l
-129.250000 -145.695312 -94.906250 -129.773438 -82.484375 -91.867188 -154.265625 -94.007812 -107.796875 -131.531250 -145.078125 -119.742188 -100.437500 -137.718750 -128.835938 -99.117188 -131.046875 -148.789062 -97.398438 -81.468750 -143.546875 -153.929688 -118.328125 -70.539062,l
-112.226562 -116.117188 -109.875000 -68.726562 -143.210938 -122.093750 -85.601562 -145.359375 -149.289062 -133.687500 -99.898438 -123.320312 -139.343750 -108.976562 -85.109375 -56.453125 -129.476562 -72.968750 -119.640625 -158.203125 -135.625000 -87.609375 -65.632812 -87.195312,l
-133.367188 -71.828125 -109.585938 -148.742188 -85.375000 -120.210938 -150.265625 -115.812500 -117.601562 -105.929688 -141.242188 -122.187500 -94.812500 -64.218750 -71.828125 -103.531250 -98.703125 -151.250000 -148.867188 -108.570312 -65.710938 -78.078125 -108.132812 -147.187500,l
-84.085938 -152.039062 -106.742188 -93.625000 -152.453125 -126.187500 -113.070312 -114.265625 -136.101562 -134.578125 -103.625000 -78.703125 -58.078125 -97.695312 -97.984375 -108.445312 -160.703125 -127.281250 -77.898438 -69.109375 -92.539062 -136.007812 -156.132812 -173.109375,l
-140.226562 -82.437500 -134.039062 -143.179688 -114.046875 -113.250000 -113.046875 -131.429688 -121.695312 -89.929688 -59.109375 -81.523438 -102.687500 -98.218750 -128.453125 -135.992188 -105.484375 -64.000000 -82.406250 -117.828125 -150.210938 -169.882812 -155.726562 -131.648438,l
-113.078125 -153.453125 -119.726562 -112.921875 -114.210938 -118.867188 -142.796875 -130.054688 -76.945312 -63.007812 -102.281250 -96.406250 -115.554688 -135.492188 -136.593750 -110.421875 -79.398438 -99.312500 -142.570312 -160.593750 -170.070312 -133.070312 -148.382812 -155.312500,l
-138.351562 -113.109375 -113.750000 -112.937500 -137.757812 -133.406250 -133.367188 -109.750000 -94.093750 -100.218750 -102.585938 -132.562500 -136.375000 -124.734375 -99.429688 -122.359375 -131.937500 -152.820312 -172.820312 -146.906250 -135.648438 -158.789062 -149.804688 -130.679688,l
-118.781250 -113.546875 -124.507812 -140.812500 -130.804688 -124.406250 -96.406250 -133.351562 -100.843750 -122.226562 -135.851562 -134.742188 -104.312500 -110.109375 -135.945312 -144.179688 -171.421875 -163.687500 -130.406250 -154.203125 -152.742188 -143.015625 -116.812500 -128.390625,l
-119.640625 -141.539062 -130.718750 -132.585938 -102.789062 -113.468750 -149.468750 -131.375000 -138.593750 -136.539062 -117.773438 -100.929688 -128.007812 -141.593750 -142.156250 -122.968750 -145.968750 -141.406250 -157.390625 -148.812500 -123.929688 -122.742188 -135.125000 -141.601562,l
-141.796875 -132.148438 -117.289062 -98.523438 -141.703125 -142.328125 -115.914062 -96.593750 -138.328125 -99.859375 -116.500000 -138.367188 -144.882812 -129.148438 -128.171875 -137.632812 -164.250000 -150.632812 -137.234375 -117.250000 -130.398438 -142.929688 -129.773438 -100.289062,l
-135.656250 -97.609375 -123.335938 -149.164062 -126.023438 -103.585938 -100.875000 -143.523438 -111.093750 -131.953125 -143.171875 -138.695312 -122.898438 -138.054688 -124.546875 -101.085938 -154.679688 -118.656250 -125.812500 -138.148438 -138.304688 -114.046875 -91.062500 -118.507812,l
-110.500000 -146.773438 -136.921875 -111.578125 -95.250000 -129.812500 -127.164062 -76.484375 -144.718750 -143.835938 -125.468750 -132.195312 -134.390625 -107.789062 -97.007812 -91.390625 -127.218750 -132.257812 -143.078125 -125.257812 -94.328125 -108.843750 -110.515625 -69.710938,l
-150.710938 -120.554688 -99.640625 -108.789062 -143.242188 -90.367188 -73.234375 -81.718750 -139.648438 -124.367188 -139.000000 -118.375000 -99.078125 -93.953125 -82.500000 -55.835938 -146.367188 -134.023438 -107.093750 -95.039062 -118.500000 -88.343750 -47.976562 -64.218750,l
-113.835938 -96.148438 -138.718750 -114.562500 -73.804688 -77.773438 -79.656250 -47.492188 -141.695312 -129.453125 -103.992188 -96.179688 -89.265625 -65.742188 -50.039062 -69.375000 -127.023438 -90.515625 -114.953125 -103.945312 -60.554688 -53.273438 -69.968750 -51.781250,l
-124.039062 -137.226562 -81.843750 -74.375000 -82.781250 -60.789062 -44.289062 -73.015625 -119.031250 -97.460938 -92.960938 -77.390625 -52.414062 -57.375000 -90.640625 -95.718750 -106.890625 -115.250000 -79.054688 -46.710938 -68.062500 -60.531250 -54.726562 -110.601562,l
-106.203125 -72.722656 -79.898438 -74.839844 -43.687500 -61.113281 -81.562500 -100.109375 -100.234375 -86.015625 -60.425781 -50.941406 -76.785156 -99.734375 -84.683594 -102.019531 -100.843750 -52.582031 -58.894531 -68.253906 -49.308594 -88.101562 -120.031250 -97.371094,l
-80.339844 -82.058594 -53.355469 -48.292969 -77.109375 -89.824219 -111.425781 -111.687500 -76.117188 -50.246094 -62.937500 -95.820312 -91.722656 -90.164062 -106.324219 -91.765625 -52.640625 -69.824219 -55.746094 -63.410156 -117.324219 -107.339844 -93.617188 -122.828125,l
-72.250000 -42.421875 -67.414062 -83.242188 -105.039062 -112.914062 -105.234375 -112.046875 -57.210938 -83.750000 -98.757812 -83.945312 -106.375000 -93.718750 -103.765625 -128.117188 -66.593750 -50.070312 -100.515625 -117.398438 -93.960938 -108.414062 -141.171875 -141.679688,l
-58.132812 -79.617188 -94.664062 -112.320312 -110.156250 -103.617188 -121.304688 -95.859375 -100.726562 -87.375000 -96.242188 -102.625000 -94.398438 -119.335938 -130.398438 -106.023438 -77.828125 -120.234375 -102.078125 -96.921875 -129.554688 -147.234375 -128.117188 -116.851562,l
-88.367188 -108.812500 -112.398438 -102.906250 -117.179688 -107.992188 -89.179688 -84.039062 -89.968750 -107.507812 -91.640625 -109.148438 -130.937500 -115.187500 -106.296875 -115.632812 -115.906250 -92.617188 -115.445312 -145.210938 -137.031250 -120.078125 -113.492188 -118.820312,l
-116.039062 -107.734375 -107.109375 -119.046875 -92.085938 -88.382812 -74.562500 -81.078125 -101.085938 -98.390625 -124.343750 -126.765625 -104.265625 -113.203125 -121.328125 -137.078125 -107.375000 -135.773438 -145.101562 -124.843750 -115.304688 -114.757812 -129.242188 -142.546875,l
-106.585938 -120.335938 -101.304688 -88.968750 -80.882812 -73.976562 -97.195312 -130.984375 -118.343750 -131.507812 -110.070312 -108.937500 -116.804688 -132.593750 -131.421875 -111.226562 -152.179688 -132.156250 -118.289062 -113.367188 -121.601562 -139.429688 -142.328125 -117.828125,l
-118.406250 -89.710938 -86.593750 -72.656250 -86.015625 -117.039062 -140.843750 -129.695312 -126.039062 -104.132812 -114.859375 -124.906250 -136.710938 -118.648438 -102.101562 -97.218750 -129.390625 -113.937500 -116.281250 -133.320312 -143.226562 -129.851562 -117.453125 -130.250000,l
-94.664062 -77.210938 -76.875000 -103.125000 -136.281250 -134.914062 -121.890625 -95.960938 -117.273438 -118.109375 -135.773438 -127.125000 -107.726562 -97.523438 -94.835938 -74.351562 -119.742188 -125.031250 -141.148438 -139.984375 -114.390625 -131.992188 -112.796875 -87.335938,l
-76.640625 -91.226562 -124.210938 -139.773438 -127.664062 -106.648438 -90.632812 -98.359375 -133.554688 -134.273438 -114.992188 -99.859375 -96.859375 -84.968750 -62.664062 -89.140625 -142.445312 -143.000000 -123.289062 -122.851562 -125.375000 -96.632812 -84.679688 -99.703125,l
-113.101562 -139.570312 -132.046875 -117.609375 -92.695312 -95.960938 -92.812500 -84.710938 -128.109375 -104.406250 -97.484375 -92.523438 -68.968750 -73.296875 -104.484375 -114.171875 -141.617188 -114.062500 -132.531250 -107.054688 -84.265625 -98.281250 -84.828125 -88.937500,l
-142.742188 -124.921875 -100.789062 -91.695312 -97.773438 -84.273438 -95.242188 -121.718750 -103.773438 -95.671875 -80.085938 -63.226562 -96.328125 -108.367188 -129.429688 -129.046875 -135.835938 -118.742188 -91.640625 -88.710938 -95.921875 -80.484375 -111.195312 -162.320312,l
-119.234375 -90.445312 -97.460938 -89.296875 -87.203125 -111.351562 -126.320312 -116.296875 -93.421875 -64.328125 -81.265625 -106.125000 -118.906250 -136.703125 -100.570312 -73.820312 -107.851562 -82.781250 -100.546875 -81.031250 -95.218750 -143.984375 -161.695312 -102.773438,l
-99.546875 -95.531250 -83.578125 -100.132812 -125.140625 -118.820312 -115.531250 -97.179688 -70.335938 -101.007812 -110.835938 -133.585938 -121.093750 -76.031250 -82.726562 -102.960938 -99.312500 -90.156250 -83.906250 -121.460938 -166.640625 -127.906250 -86.687500 -100.414062,l
-90.507812 -90.703125 -116.710938 -124.320312 -116.375000 -104.703125 -101.648438 -105.046875 -109.234375 -123.968750 -134.539062 -90.156250 -76.031250 -94.187500 -104.460938 -74.929688 -83.304688 -102.351562 -154.414062 -153.250000 -93.625000 -95.156250 -98.101562 -86.906250,l
